Date,SKU,Quantity,Category
2023-01-19,FOOD-DRINKS-001,408,Food
2023-01-20,FOOD-DRINKS-001,461,Food
2023-01-21,FOOD-DRINKS-001,471,Food
2023-01-22,FOOD-DRINKS-001,448,Food
2023-01-23,FOOD-DRINKS-001,259,Food
2023-01-24,FOOD-DRINKS-001,370,Food
2023-01-25,FOOD-DRINKS-001,345,Food
2023-01-26,FOOD-DRINKS-001,396,Food
2023-01-27,FOOD-DRINKS-001,397,Food
2023-01-28,FOOD-DRINKS-001,414,Food
2023-01-29,FOOD-DRINKS-001,418,Food
2023-01-30,FOOD-DRINKS-001,338,Food
2023-01-31,FOOD-DRINKS-001,316,Food
2023-02-01,FOOD-DRINKS-001,348,Food
2023-02-02,FOOD-DRINKS-001,295,Food
2023-02-03,FOOD-DRINKS-001,253,Food
2023-02-04,FOOD-DRINKS-001,453,Food
2023-02-05,FOOD-DRINKS-001,422,Food
2023-02-06,FOOD-DRINKS-001,310,Food
2023-02-07,FOOD-DRINKS-001,298,Food
2023-02-08,FOOD-DRINKS-001,400,Food
2023-02-09,FOOD-DRINKS-001,281,Food
2023-02-10,FOOD-DRINKS-001,731,Food
2023-02-11,FOOD-DRINKS-001,497,Food
2023-02-12,FOOD-DRINKS-001,552,Food
2023-02-13,FOOD-DRINKS-001,358,Food
2023-02-14,FOOD-DRINKS-001,274,Food
2023-02-15,FOOD-DRINKS-001,292,Food
2023-02-16,FOOD-DRINKS-001,370,Food
2023-02-17,FOOD-DRINKS-001,353,Food
2023-02-18,FOOD-DRINKS-001,446,Food
2023-02-19,FOOD-DRINKS-001,359,Food
2023-02-20,FOOD-DRINKS-001,219,Food
2023-02-21,FOOD-DRINKS-001,234,Food
2023-02-22,FOOD-DRINKS-001,546,Food
2023-02-23,FOOD-DRINKS-001,483,Food
2023-02-24,FOOD-DRINKS-001,557,Food
2023-02-25,FOOD-DRINKS-001,729,Food
2023-02-26,FOOD-DRINKS-001,455,Food
2023-02-27,FOOD-DRINKS-001,287,Food
2023-02-28,FOOD-DRINKS-001,334,Food
2023-03-01,FOOD-DRINKS-001,378,Food
2023-03-02,FOOD-DRINKS-001,280,Food
2023-03-03,FOOD-DRINKS-001,418,Food
2023-03-04,FOOD-DRINKS-001,476,Food
2023-03-05,FOOD-DRINKS-001,427,Food
2023-03-06,FOOD-DRINKS-001,212,Food
2023-03-07,FOOD-DRINKS-001,312,Food
2023-03-08,FOOD-DRINKS-001,306,Food
2023-03-09,FOOD-DRINKS-001,357,Food
2023-03-10,FOOD-DRINKS-001,651,Food
2023-03-11,FOOD-DRINKS-001,809,Food
2023-03-12,FOOD-DRINKS-001,538,Food
2023-03-13,FOOD-DRINKS-001,277,Food
2023-03-14,FOOD-DRINKS-001,620,Food
2023-03-15,FOOD-DRINKS-001,552,Food
2023-03-16,FOOD-DRINKS-001,629,Food
2023-03-17,FOOD-DRINKS-001,423,Food
2023-03-18,FOOD-DRINKS-001,364,Food
2023-03-19,FOOD-DRINKS-001,465,Food
2023-03-20,FOOD-DRINKS-001,345,Food
2023-03-21,FOOD-DRINKS-001,581,Food
2023-03-22,FOOD-DRINKS-001,623,Food
2023-03-23,FOOD-DRINKS-001,450,Food
2023-03-24,FOOD-DRINKS-001,457,Food
2023-03-25,FOOD-DRINKS-001,517,Food
2023-03-26,FOOD-DRINKS-001,354,Food
2023-03-27,FOOD-DRINKS-001,247,Food
2023-03-28,FOOD-DRINKS-001,596,Food
2023-03-29,FOOD-DRINKS-001,674,Food
2023-03-30,FOOD-DRINKS-001,645,Food
2023-03-31,FOOD-DRINKS-001,515,Food
2023-04-01,FOOD-DRINKS-001,601,Food
2023-04-02,FOOD-DRINKS-001,558,Food
2023-04-03,FOOD-DRINKS-001,399,Food
2023-04-04,FOOD-DRINKS-001,389,Food
2023-04-05,FOOD-DRINKS-001,369,Food
2023-04-06,FOOD-DRINKS-001,317,Food
2023-04-07,FOOD-DRINKS-001,280,Food
2023-04-08,FOOD-DRINKS-001,491,Food
2023-04-09,FOOD-DRINKS-001,307,Food
2023-04-10,FOOD-DRINKS-001,347,Food
2023-04-11,FOOD-DRINKS-001,289,Food
2023-04-12,FOOD-DRINKS-001,368,Food
2023-04-13,FOOD-DRINKS-001,308,Food
2023-04-14,FOOD-DRINKS-001,659,Food
2023-04-15,FOOD-DRINKS-001,658,Food
2023-04-16,FOOD-DRINKS-001,443,Food
2023-04-17,FOOD-DRINKS-001,319,Food
2023-04-18,FOOD-DRINKS-001,322,Food
2023-04-19,FOOD-DRINKS-001,399,Food
2023-04-20,FOOD-DRINKS-001,353,Food
2023-04-21,FOOD-DRINKS-001,430,Food
2023-04-22,FOOD-DRINKS-001,35,Food
2023-04-23,FOOD-DRINKS-001,531,Food
2023-04-24,FOOD-DRINKS-001,419,Food
2023-04-25,FOOD-DRINKS-001,598,Food
2023-04-26,FOOD-DRINKS-001,663,Food
2023-04-27,FOOD-DRINKS-001,466,Food
2023-04-28,FOOD-DRINKS-001,708,Food
2023-04-29,FOOD-DRINKS-001,298,Food
2023-04-30,FOOD-DRINKS-001,319,Food
2023-05-01,FOOD-DRINKS-001,4,Food
2023-05-02,FOOD-DRINKS-001,281,Food
2023-05-03,FOOD-DRINKS-001,11,Food
2023-05-04,FOOD-DRINKS-001,375,Food
2023-05-05,FOOD-DRINKS-001,393,Food
2023-05-06,FOOD-DRINKS-001,467,Food
2023-05-07,FOOD-DRINKS-001,429,Food
2023-05-08,FOOD-DRINKS-001,312,Food
2023-05-09,FOOD-DRINKS-001,388,Food
2023-05-10,FOOD-DRINKS-001,350,Food
2023-05-11,FOOD-DRINKS-001,290,Food
2023-05-12,FOOD-DRINKS-001,471,Food
2023-05-13,FOOD-DRINKS-001,403,Food
2023-05-14,FOOD-DRINKS-001,334,Food
2023-05-15,FOOD-DRINKS-001,292,Food
2023-05-16,FOOD-DRINKS-001,305,Food
2023-05-17,FOOD-DRINKS-001,497,Food
2023-05-18,FOOD-DRINKS-001,558,Food
2023-05-19,FOOD-DRINKS-001,642,Food
2023-05-20,FOOD-DRINKS-001,574,Food
2023-05-21,FOOD-DRINKS-001,360,Food
2023-05-22,FOOD-DRINKS-001,349,Food
2023-05-23,FOOD-DRINKS-001,380,Food
2023-05-24,FOOD-DRINKS-001,464,Food
2023-05-25,FOOD-DRINKS-001,416,Food
2023-05-26,FOOD-DRINKS-001,476,Food
2023-05-27,FOOD-DRINKS-001,350,Food
2023-05-28,FOOD-DRINKS-001,434,Food
2023-05-29,FOOD-DRINKS-001,298,Food
2023-05-30,FOOD-DRINKS-001,324,Food
2023-05-31,FOOD-DRINKS-001,363,Food
2023-06-01,FOOD-DRINKS-001,1010,Food
2023-06-02,FOOD-DRINKS-001,1094,Food
2023-06-03,FOOD-DRINKS-001,60,Food
2023-06-04,FOOD-DRINKS-001,1082,Food
2023-06-05,FOOD-DRINKS-001,680,Food
2023-06-06,FOOD-DRINKS-001,1371,Food
2023-06-07,FOOD-DRINKS-001,1267,Food
2023-06-08,FOOD-DRINKS-001,1284,Food
2023-06-09,FOOD-DRINKS-001,1703,Food
2023-06-10,FOOD-DRINKS-001,934,Food
2023-06-11,FOOD-DRINKS-001,1258,Food
2023-06-12,FOOD-DRINKS-001,547,Food
2023-06-13,FOOD-DRINKS-001,806,Food
2023-06-14,FOOD-DRINKS-001,43,Food
2023-06-15,FOOD-DRINKS-001,963,Food
2023-06-16,FOOD-DRINKS-001,1003,Food
2023-06-17,FOOD-DRINKS-001,1098,Food
2023-06-18,FOOD-DRINKS-001,1034,Food
2023-06-19,FOOD-DRINKS-001,727,Food
2023-06-20,FOOD-DRINKS-001,46,Food
2023-06-21,FOOD-DRINKS-001,997,Food
2023-06-22,FOOD-DRINKS-001,1002,Food
2023-06-23,FOOD-DRINKS-001,871,Food
2023-06-24,FOOD-DRINKS-001,1094,Food
2023-06-25,FOOD-DRINKS-001,931,Food
2023-06-26,FOOD-DRINKS-001,49,Food
2023-06-27,FOOD-DRINKS-001,934,Food
2023-06-28,FOOD-DRINKS-001,815,Food
2023-06-29,FOOD-DRINKS-001,973,Food
2023-06-30,FOOD-DRINKS-001,855,Food
2023-07-01,FOOD-DRINKS-001,1673,Food
2023-07-02,FOOD-DRINKS-001,1013,Food
2023-07-03,FOOD-DRINKS-001,934,Food
2023-07-04,FOOD-DRINKS-001,1587,Food
2023-07-05,FOOD-DRINKS-001,1204,Food
2023-07-06,FOOD-DRINKS-001,1371,Food
2023-07-07,FOOD-DRINKS-001,1045,Food
2023-07-08,FOOD-DRINKS-001,1543,Food
2023-07-09,FOOD-DRINKS-001,88,Food
2023-07-10,FOOD-DRINKS-001,627,Food
2023-07-11,FOOD-DRINKS-001,847,Food
2023-07-12,FOOD-DRINKS-001,994,Food
2023-07-13,FOOD-DRINKS-001,809,Food
2023-07-14,FOOD-DRINKS-001,905,Food
2023-07-15,FOOD-DRINKS-001,1072,Food
2023-07-16,FOOD-DRINKS-001,803,Food
2023-07-17,FOOD-DRINKS-001,960,Food
2023-07-18,FOOD-DRINKS-001,812,Food
2023-07-19,FOOD-DRINKS-001,998,Food
2023-07-20,FOOD-DRINKS-001,915,Food
2023-07-21,FOOD-DRINKS-001,870,Food
2023-07-22,FOOD-DRINKS-001,1108,Food
2023-07-23,FOOD-DRINKS-001,1091,Food
2023-07-24,FOOD-DRINKS-001,733,Food
2023-07-25,FOOD-DRINKS-001,1046,Food
2023-07-26,FOOD-DRINKS-001,1023,Food
2023-07-27,FOOD-DRINKS-001,1010,Food
2023-07-28,FOOD-DRINKS-001,950,Food
2023-07-29,FOOD-DRINKS-001,930,Food
2023-07-30,FOOD-DRINKS-001,887,Food
2023-07-31,FOOD-DRINKS-001,777,Food
2023-08-01,FOOD-DRINKS-001,960,Food
2023-08-02,FOOD-DRINKS-001,598,Food
2023-08-03,FOOD-DRINKS-001,887,Food
2023-08-04,FOOD-DRINKS-001,1045,Food
2023-08-05,FOOD-DRINKS-001,1064,Food
2023-08-06,FOOD-DRINKS-001,79,Food
2023-08-07,FOOD-DRINKS-001,803,Food
2023-08-08,FOOD-DRINKS-001,1063,Food
2023-08-09,FOOD-DRINKS-001,859,Food
2023-08-10,FOOD-DRINKS-001,1013,Food
2023-08-11,FOOD-DRINKS-001,61,Food
2023-08-12,FOOD-DRINKS-001,1595,Food
2023-08-13,FOOD-DRINKS-001,981,Food
2023-08-14,FOOD-DRINKS-001,872,Food
2023-08-15,FOOD-DRINKS-001,1517,Food
2023-08-16,FOOD-DRINKS-001,1656,Food
2023-08-17,FOOD-DRINKS-001,1638,Food
2023-08-18,FOOD-DRINKS-001,1436,Food
2023-08-19,FOOD-DRINKS-001,1732,Food
2023-08-20,FOOD-DRINKS-001,1511,Food
2023-08-21,FOOD-DRINKS-001,1950,Food
2023-08-22,FOOD-DRINKS-001,1662,Food
2023-08-23,FOOD-DRINKS-001,1729,Food
2023-08-24,FOOD-DRINKS-001,1553,Food
2023-08-25,FOOD-DRINKS-001,2080,Food
2023-08-26,FOOD-DRINKS-001,697,Food
2023-08-27,FOOD-DRINKS-001,1003,Food
2023-08-28,FOOD-DRINKS-001,717,Food
2023-08-29,FOOD-DRINKS-001,829,Food
2023-08-30,FOOD-DRINKS-001,1119,Food
2023-08-31,FOOD-DRINKS-001,771,Food
2023-09-01,FOOD-DRINKS-001,456,Food
2023-09-02,FOOD-DRINKS-001,468,Food
2023-09-03,FOOD-DRINKS-001,465,Food
2023-09-04,FOOD-DRINKS-001,272,Food
2023-09-05,FOOD-DRINKS-001,316,Food
2023-09-06,FOOD-DRINKS-001,414,Food
2023-09-07,FOOD-DRINKS-001,7,Food
2023-09-08,FOOD-DRINKS-001,471,Food
2023-09-09,FOOD-DRINKS-001,613,Food
2023-09-10,FOOD-DRINKS-001,621,Food
2023-09-11,FOOD-DRINKS-001,511,Food
2023-09-12,FOOD-DRINKS-001,319,Food
2023-09-13,FOOD-DRINKS-001,300,Food
2023-09-14,FOOD-DRINKS-001,576,Food
2023-09-15,FOOD-DRINKS-001,501,Food
2023-09-16,FOOD-DRINKS-001,465,Food
2023-09-17,FOOD-DRINKS-001,338,Food
2023-09-18,FOOD-DRINKS-001,509,Food
2023-09-19,FOOD-DRINKS-001,363,Food
2023-09-20,FOOD-DRINKS-001,344,Food
2023-09-21,FOOD-DRINKS-001,430,Food
2023-09-22,FOOD-DRINKS-001,448,Food
2023-09-23,FOOD-DRINKS-001,553,Food
2023-09-24,FOOD-DRINKS-001,310,Food
2023-09-25,FOOD-DRINKS-001,19,Food
2023-09-26,FOOD-DRINKS-001,269,Food
2023-09-27,FOOD-DRINKS-001,344,Food
2023-09-28,FOOD-DRINKS-001,343,Food
2023-09-29,FOOD-DRINKS-001,448,Food
2023-09-30,FOOD-DRINKS-001,448,Food
2023-10-01,FOOD-DRINKS-001,428,Food
2023-10-02,FOOD-DRINKS-001,334,Food
2023-10-03,FOOD-DRINKS-001,471,Food
2023-10-04,FOOD-DRINKS-001,339,Food
2023-10-05,FOOD-DRINKS-001,306,Food
2023-10-06,FOOD-DRINKS-001,425,Food
2023-10-07,FOOD-DRINKS-001,392,Food
2023-10-08,FOOD-DRINKS-001,479,Food
2023-10-09,FOOD-DRINKS-001,290,Food
2023-10-10,FOOD-DRINKS-001,326,Food
2023-10-11,FOOD-DRINKS-001,331,Food
2023-10-12,FOOD-DRINKS-001,395,Food
2023-10-13,FOOD-DRINKS-001,400,Food
2023-10-14,FOOD-DRINKS-001,402,Food
2023-10-15,FOOD-DRINKS-001,490,Food
2023-10-16,FOOD-DRINKS-001,264,Food
2023-10-17,FOOD-DRINKS-001,358,Food
2023-10-18,FOOD-DRINKS-001,391,Food
2023-10-19,FOOD-DRINKS-001,269,Food
2023-10-20,FOOD-DRINKS-001,439,Food
2023-10-21,FOOD-DRINKS-001,375,Food
2023-10-22,FOOD-DRINKS-001,661,Food
2023-10-23,FOOD-DRINKS-001,389,Food
2023-10-24,FOOD-DRINKS-001,590,Food
2023-10-25,FOOD-DRINKS-001,624,Food
2023-10-26,FOOD-DRINKS-001,604,Food
2023-10-27,FOOD-DRINKS-001,425,Food
2023-10-28,FOOD-DRINKS-001,430,Food
2023-10-29,FOOD-DRINKS-001,358,Food
2023-10-30,FOOD-DRINKS-001,555,Food
2023-10-31,FOOD-DRINKS-001,479,Food
2023-11-01,FOOD-DRINKS-001,452,Food
2023-11-02,FOOD-DRINKS-001,589,Food
2023-11-03,FOOD-DRINKS-001,542,Food
2023-11-04,FOOD-DRINKS-001,382,Food
2023-11-05,FOOD-DRINKS-001,307,Food
2023-11-06,FOOD-DRINKS-001,281,Food
2023-11-07,FOOD-DRINKS-001,352,Food
2023-11-08,FOOD-DRINKS-001,370,Food
2023-11-09,FOOD-DRINKS-001,408,Food
2023-11-10,FOOD-DRINKS-001,664,Food
2023-11-11,FOOD-DRINKS-001,650,Food
2023-11-12,FOOD-DRINKS-001,571,Food
2023-11-13,FOOD-DRINKS-001,490,Food
2023-11-14,FOOD-DRINKS-001,638,Food
2023-11-15,FOOD-DRINKS-001,546,Food
2023-11-16,FOOD-DRINKS-001,498,Food
2023-11-17,FOOD-DRINKS-001,524,Food
2023-11-18,FOOD-DRINKS-001,524,Food
2023-11-19,FOOD-DRINKS-001,648,Food
2023-11-20,FOOD-DRINKS-001,495,Food
2023-11-21,FOOD-DRINKS-001,388,Food
2023-11-22,FOOD-DRINKS-001,420,Food
2023-11-23,FOOD-DRINKS-001,519,Food
2023-11-24,FOOD-DRINKS-001,457,Food
2023-11-25,FOOD-DRINKS-001,1839,Food
2023-11-26,FOOD-DRINKS-001,1231,Food
2023-11-27,FOOD-DRINKS-001,745,Food
2023-11-28,FOOD-DRINKS-001,1825,Food
2023-11-29,FOOD-DRINKS-001,379,Food
2023-11-30,FOOD-DRINKS-001,376,Food
2023-12-01,FOOD-DRINKS-001,416,Food
2023-12-02,FOOD-DRINKS-001,444,Food
2023-12-03,FOOD-DRINKS-001,534,Food
2023-12-04,FOOD-DRINKS-001,358,Food
2023-12-05,FOOD-DRINKS-001,396,Food
2023-12-06,FOOD-DRINKS-001,363,Food
2023-12-07,FOOD-DRINKS-001,617,Food
2023-12-08,FOOD-DRINKS-001,665,Food
2023-12-09,FOOD-DRINKS-001,38,Food
2023-12-10,FOOD-DRINKS-001,563,Food
2023-12-11,FOOD-DRINKS-001,41,Food
2023-12-12,FOOD-DRINKS-001,281,Food
2023-12-13,FOOD-DRINKS-001,369,Food
2023-12-14,FOOD-DRINKS-001,331,Food
2023-12-15,FOOD-DRINKS-001,764,Food
2023-12-16,FOOD-DRINKS-001,673,Food
2023-12-17,FOOD-DRINKS-001,582,Food
2023-12-18,FOOD-DRINKS-001,543,Food
2023-12-19,FOOD-DRINKS-001,362,Food
2023-12-20,FOOD-DRINKS-001,766,Food
2023-12-21,FOOD-DRINKS-001,672,Food
2023-12-22,FOOD-DRINKS-001,753,Food
2023-12-23,FOOD-DRINKS-001,552,Food
2023-12-24,FOOD-DRINKS-001,475,Food
2023-12-25,FOOD-DRINKS-001,242,Food
2023-12-26,FOOD-DRINKS-001,395,Food
2023-12-27,FOOD-DRINKS-001,386,Food
2023-12-28,FOOD-DRINKS-001,384,Food
2023-12-29,FOOD-DRINKS-001,412,Food
2023-12-30,FOOD-DRINKS-001,475,Food
2023-12-31,FOOD-DRINKS-001,488,Food
2023-01-01,FOOD-CANDY-001,183,Food
2023-01-02,FOOD-CANDY-001,151,Food
2023-01-03,FOOD-CANDY-001,219,Food
2023-01-04,FOOD-CANDY-001,227,Food
2023-01-05,FOOD-CANDY-001,265,Food
2023-01-06,FOOD-CANDY-001,350,Food
2023-01-07,FOOD-CANDY-001,314,Food
2023-01-08,FOOD-CANDY-001,277,Food
2023-01-09,FOOD-CANDY-001,208,Food
2023-01-10,FOOD-CANDY-001,160,Food
2023-01-11,FOOD-CANDY-001,182,Food
2023-01-12,FOOD-CANDY-001,135,Food
2023-01-13,FOOD-CANDY-001,239,Food
2023-01-14,FOOD-CANDY-001,196,Food
2023-01-15,FOOD-CANDY-001,212,Food
2023-01-16,FOOD-CANDY-001,120,Food
2023-01-17,FOOD-CANDY-001,192,Food
2023-01-18,FOOD-CANDY-001,192,Food
2023-01-19,FOOD-CANDY-001,184,Food
2023-01-20,FOOD-CANDY-001,170,Food
2023-01-21,FOOD-CANDY-001,226,Food
2023-01-22,FOOD-CANDY-001,157,Food
2023-01-23,FOOD-CANDY-001,142,Food
2023-01-24,FOOD-CANDY-001,201,Food
2023-01-25,FOOD-CANDY-001,195,Food
2023-01-26,FOOD-CANDY-001,262,Food
2023-01-27,FOOD-CANDY-001,257,Food
2023-01-28,FOOD-CANDY-001,358,Food
2023-01-29,FOOD-CANDY-001,192,Food
2023-01-30,FOOD-CANDY-001,96,Food
2023-01-31,FOOD-CANDY-001,195,Food
2023-02-01,FOOD-CANDY-001,434,Food
2023-02-02,FOOD-CANDY-001,515,Food
2023-02-03,FOOD-CANDY-001,419,Food
2023-02-04,FOOD-CANDY-001,285,Food
2023-02-05,FOOD-CANDY-001,500,Food
2023-02-06,FOOD-CANDY-001,387,Food
2023-02-07,FOOD-CANDY-001,390,Food
2023-02-08,FOOD-CANDY-001,446,Food
2023-02-09,FOOD-CANDY-001,739,Food
2023-02-10,FOOD-CANDY-001,718,Food
2023-02-11,FOOD-CANDY-001,817,Food
2023-02-12,FOOD-CANDY-001,519,Food
2023-02-13,FOOD-CANDY-001,267,Food
2023-02-14,FOOD-CANDY-001,382,Food
2023-02-15,FOOD-CANDY-001,418,Food
2023-02-16,FOOD-CANDY-001,410,Food
2023-02-17,FOOD-CANDY-001,493,Food
2023-02-18,FOOD-CANDY-001,850,Food
2023-02-19,FOOD-CANDY-001,703,Food
2023-02-20,FOOD-CANDY-001,450,Food
2023-02-21,FOOD-CANDY-001,702,Food
2023-02-22,FOOD-CANDY-001,463,Food
2023-02-23,FOOD-CANDY-001,453,Food
2023-02-24,FOOD-CANDY-001,557,Food
2023-02-25,FOOD-CANDY-001,586,Food
2023-02-26,FOOD-CANDY-001,475,Food
2023-02-27,FOOD-CANDY-001,293,Food
2023-02-28,FOOD-CANDY-001,390,Food
2023-03-01,FOOD-CANDY-001,167,Food
2023-03-02,FOOD-CANDY-001,11,Food
2023-03-03,FOOD-CANDY-001,178,Food
2023-03-04,FOOD-CANDY-001,239,Food
2023-03-05,FOOD-CANDY-001,233,Food
2023-03-06,FOOD-CANDY-001,139,Food
2023-03-07,FOOD-CANDY-001,194,Food
2023-03-08,FOOD-CANDY-001,124,Food
2023-03-09,FOOD-CANDY-001,191,Food
2023-03-10,FOOD-CANDY-001,176,Food
2023-03-11,FOOD-CANDY-001,228,Food
2023-03-12,FOOD-CANDY-001,184,Food
2023-03-13,FOOD-CANDY-001,177,Food
2023-03-14,FOOD-CANDY-001,227,Food
2023-03-15,FOOD-CANDY-001,286,Food
2023-03-16,FOOD-CANDY-001,250,Food
2023-03-17,FOOD-CANDY-001,195,Food
2023-03-18,FOOD-CANDY-001,212,Food
2023-03-19,FOOD-CANDY-001,167,Food
2023-03-20,FOOD-CANDY-001,148,Food
2023-03-21,FOOD-CANDY-001,172,Food
2023-03-22,FOOD-CANDY-001,180,Food
2023-03-23,FOOD-CANDY-001,176,Food
2023-03-24,FOOD-CANDY-001,224,Food
2023-03-25,FOOD-CANDY-001,248,Food
2023-03-26,FOOD-CANDY-001,161,Food
2023-03-27,FOOD-CANDY-001,167,Food
2023-03-28,FOOD-CANDY-001,143,Food
2023-03-29,FOOD-CANDY-001,227,Food
2023-03-30,FOOD-CANDY-001,228,Food
2023-03-31,FOOD-CANDY-001,171,Food
2023-04-01,FOOD-CANDY-001,287,Food
2023-04-02,FOOD-CANDY-001,215,Food
2023-04-03,FOOD-CANDY-001,146,Food
2023-04-04,FOOD-CANDY-001,321,Food
2023-04-05,FOOD-CANDY-001,219,Food
2023-04-06,FOOD-CANDY-001,192,Food
2023-04-07,FOOD-CANDY-001,150,Food
2023-04-08,FOOD-CANDY-001,240,Food
2023-04-09,FOOD-CANDY-001,187,Food
2023-04-10,FOOD-CANDY-001,174,Food
2023-04-11,FOOD-CANDY-001,188,Food
2023-04-12,FOOD-CANDY-001,117,Food
2023-04-13,FOOD-CANDY-001,160,Food
2023-04-14,FOOD-CANDY-001,183,Food
2023-04-15,FOOD-CANDY-001,233,Food
2023-04-16,FOOD-CANDY-001,116,Food
2023-04-17,FOOD-CANDY-001,205,Food
2023-04-18,FOOD-CANDY-001,282,Food
2023-04-19,FOOD-CANDY-001,267,Food
2023-04-20,FOOD-CANDY-001,308,Food
2023-04-21,FOOD-CANDY-001,271,Food
2023-04-22,FOOD-CANDY-001,246,Food
2023-04-23,FOOD-CANDY-001,219,Food
2023-04-24,FOOD-CANDY-001,151,Food
2023-04-25,FOOD-CANDY-001,170,Food
2023-04-26,FOOD-CANDY-001,162,Food
2023-04-27,FOOD-CANDY-001,152,Food
2023-04-28,FOOD-CANDY-001,180,Food
2023-04-29,FOOD-CANDY-001,173,Food
2023-04-30,FOOD-CANDY-001,189,Food
2023-05-01,FOOD-CANDY-001,110,Food
2023-05-02,FOOD-CANDY-001,179,Food
2023-05-03,FOOD-CANDY-001,173,Food
2023-05-04,FOOD-CANDY-001,178,Food
2023-05-05,FOOD-CANDY-001,184,Food
2023-05-06,FOOD-CANDY-001,318,Food
2023-05-07,FOOD-CANDY-001,231,Food
2023-05-08,FOOD-CANDY-001,9,Food
2023-05-09,FOOD-CANDY-001,180,Food
2023-05-10,FOOD-CANDY-001,158,Food
2023-05-11,FOOD-CANDY-001,147,Food
2023-05-12,FOOD-CANDY-001,160,Food
2023-05-13,FOOD-CANDY-001,232,Food
2023-05-14,FOOD-CANDY-001,172,Food
2023-05-15,FOOD-CANDY-001,169,Food
2023-05-16,FOOD-CANDY-001,200,Food
2023-05-17,FOOD-CANDY-001,210,Food
2023-05-18,FOOD-CANDY-001,152,Food
2023-05-19,FOOD-CANDY-001,215,Food
2023-05-20,FOOD-CANDY-001,238,Food
2023-05-21,FOOD-CANDY-001,178,Food
2023-05-22,FOOD-CANDY-001,131,Food
2023-05-23,FOOD-CANDY-001,216,Food
2023-05-24,FOOD-CANDY-001,180,Food
2023-05-25,FOOD-CANDY-001,191,Food
2023-05-26,FOOD-CANDY-001,175,Food
2023-05-27,FOOD-CANDY-001,8,Food
2023-05-28,FOOD-CANDY-001,175,Food
2023-05-29,FOOD-CANDY-001,218,Food
2023-05-30,FOOD-CANDY-001,220,Food
2023-05-31,FOOD-CANDY-001,261,Food
2023-06-01,FOOD-CANDY-001,195,Food
2023-06-02,FOOD-CANDY-001,166,Food
2023-06-03,FOOD-CANDY-001,240,Food
2023-06-04,FOOD-CANDY-001,209,Food
2023-06-05,FOOD-CANDY-001,139,Food
2023-06-06,FOOD-CANDY-001,147,Food
2023-06-07,FOOD-CANDY-001,147,Food
2023-06-08,FOOD-CANDY-001,164,Food
2023-06-09,FOOD-CANDY-001,220,Food
2023-06-10,FOOD-CANDY-001,248,Food
2023-06-11,FOOD-CANDY-001,177,Food
2023-06-12,FOOD-CANDY-001,9,Food
2023-06-13,FOOD-CANDY-001,16,Food
2023-06-14,FOOD-CANDY-001,152,Food
2023-06-15,FOOD-CANDY-001,160,Food
2023-06-16,FOOD-CANDY-001,240,Food
2023-06-17,FOOD-CANDY-001,245,Food
2023-06-18,FOOD-CANDY-001,196,Food
2023-06-19,FOOD-CANDY-001,120,Food
2023-06-20,FOOD-CANDY-001,180,Food
2023-06-21,FOOD-CANDY-001,202,Food
2023-06-22,FOOD-CANDY-001,164,Food
2023-06-23,FOOD-CANDY-001,241,Food
2023-06-24,FOOD-CANDY-001,260,Food
2023-06-25,FOOD-CANDY-001,239,Food
2023-06-26,FOOD-CANDY-001,155,Food
2023-06-27,FOOD-CANDY-001,189,Food
2023-06-28,FOOD-CANDY-001,211,Food
2023-06-29,FOOD-CANDY-001,186,Food
2023-06-30,FOOD-CANDY-001,185,Food
2023-07-01,FOOD-CANDY-001,366,Food
2023-07-02,FOOD-CANDY-001,357,Food
2023-07-03,FOOD-CANDY-001,215,Food
2023-07-04,FOOD-CANDY-001,409,Food
2023-07-05,FOOD-CANDY-001,452,Food
2023-07-06,FOOD-CANDY-001,241,Food
2023-07-07,FOOD-CANDY-001,310,Food
2023-07-08,FOOD-CANDY-001,436,Food
2023-07-09,FOOD-CANDY-001,275,Food
2023-07-10,FOOD-CANDY-001,220,Food
2023-07-11,FOOD-CANDY-001,261,Food
2023-07-12,FOOD-CANDY-001,310,Food
2023-07-13,FOOD-CANDY-001,300,Food
2023-07-14,FOOD-CANDY-001,237,Food
2023-07-15,FOOD-CANDY-001,237,Food
2023-07-16,FOOD-CANDY-001,186,Food
2023-07-17,FOOD-CANDY-001,150,Food
2023-07-18,FOOD-CANDY-001,155,Food
2023-07-19,FOOD-CANDY-001,220,Food
2023-07-20,FOOD-CANDY-001,201,Food
2023-07-21,FOOD-CANDY-001,178,Food
2023-07-22,FOOD-CANDY-001,174,Food
2023-07-23,FOOD-CANDY-001,180,Food
2023-07-24,FOOD-CANDY-001,158,Food
2023-07-25,FOOD-CANDY-001,180,Food
2023-07-26,FOOD-CANDY-001,207,Food
2023-07-27,FOOD-CANDY-001,195,Food
2023-07-28,FOOD-CANDY-001,229,Food
2023-07-29,FOOD-CANDY-001,228,Food
2023-07-30,FOOD-CANDY-001,151,Food
2023-07-31,FOOD-CANDY-001,143,Food
2023-08-01,FOOD-CANDY-001,202,Food
2023-08-02,FOOD-CANDY-001,173,Food
2023-08-03,FOOD-CANDY-001,187,Food
2023-08-04,FOOD-CANDY-001,7,Food
2023-08-05,FOOD-CANDY-001,184,Food
2023-08-06,FOOD-CANDY-001,188,Food
2023-08-07,FOOD-CANDY-001,155,Food
