Date,Product_Code,Warehouse,Sales_Quantity,Category,Unit_Price,Unit_Cost,Revenue
2022-04-06,TOYS-OUTDOOR-001,LAX-02,64,Toys,37.71,21.81,2413.67
2022-04-07,TOYS-OUTDOOR-001,LAX-02,52,Toys,37.93,21.81,1972.15
2022-04-08,TOYS-OUTDOOR-001,LAX-02,100,Toys,36.64,21.81,3663.68
2022-04-09,TOYS-OUTDOOR-001,LAX-02,122,Toys,35.93,21.81,4383.86
2022-04-10,TOYS-OUTDOOR-001,LAX-02,95,Toys,36.41,21.81,3458.54
2022-04-11,TOYS-OUTDOOR-001,LAX-02,74,Toys,37.42,21.81,2768.73
2022-04-12,TOYS-OUTDOOR-001,LAX-02,108,Toys,38.19,21.81,4124.95
2022-04-13,TOYS-OUTDOOR-001,LAX-02,120,Toys,36.24,21.81,4348.77
2022-04-14,TOYS-OUTDOOR-001,LAX-02,94,Toys,35.09,21.81,3298.7
2022-04-15,TOYS-OUTDOOR-001,LAX-02,138,Toys,36.85,21.81,5084.77
2022-04-16,TOYS-OUTDOOR-001,LAX-02,106,Toys,37.77,21.81,4003.71
2022-04-17,TOYS-OUTDOOR-001,LAX-02,106,Toys,38.27,21.81,4056.58
2022-04-18,TOYS-OUTDOOR-001,LAX-02,86,Toys,38.71,21.81,3329.0
2022-04-19,TOYS-OUTDOOR-001,LAX-02,65,Toys,35.92,21.81,2334.79
2022-04-20,TOYS-OUTDOOR-001,LAX-02,78,Toys,38.3,21.81,2987.55
2022-04-21,TOYS-OUTDOOR-001,LAX-02,78,Toys,38.25,21.81,2983.41
2022-04-22,TOYS-OUTDOOR-001,LAX-02,82,Toys,38.68,21.81,3171.79
2022-04-23,TOYS-OUTDOOR-001,LAX-02,101,Toys,38.2,21.81,3858.18
2022-04-24,TOYS-OUTDOOR-001,LAX-02,86,Toys,36.18,21.81,3111.77
2022-04-25,TOYS-OUTDOOR-001,LAX-02,74,Toys,38.04,21.81,2815.26
2022-04-26,TOYS-OUTDOOR-001,LAX-02,96,Toys,36.37,21.81,3491.99
2022-04-27,TOYS-OUTDOOR-001,LAX-02,81,Toys,35.79,21.81,2898.94
2022-04-28,TOYS-OUTDOOR-001,LAX-02,74,Toys,36.65,21.81,2712.07
2022-04-29,TOYS-OUTDOOR-001,LAX-02,77,Toys,36.76,21.81,2830.73
2022-04-30,TOYS-OUTDOOR-001,LAX-02,130,Toys,35.89,21.81,4665.54
2022-05-01,TOYS-OUTDOOR-001,LAX-02,249,Toys,38.02,21.81,9467.06
2022-05-02,TOYS-OUTDOOR-001,LAX-02,180,Toys,38.08,21.81,6854.41
2022-05-03,TOYS-OUTDOOR-001,LAX-02,195,Toys,38.22,21.81,7452.22
2022-05-04,TOYS-OUTDOOR-001,LAX-02,248,Toys,36.11,21.81,8955.34
2022-05-05,TOYS-OUTDOOR-001,LAX-02,195,Toys,37.48,21.81,7309.11
2022-05-06,TOYS-OUTDOOR-001,LAX-02,170,Toys,36.04,21.81,6127.09
2022-05-07,TOYS-OUTDOOR-001,LAX-02,259,Toys,35.76,21.81,9262.53
2022-05-08,TOYS-OUTDOOR-001,LAX-02,179,Toys,35.69,21.81,6389.0
2022-05-09,TOYS-OUTDOOR-001,LAX-02,176,Toys,35.62,21.81,6269.26
2022-05-10,TOYS-OUTDOOR-001,LAX-02,360,Toys,38.46,21.81,13846.6
2022-05-11,TOYS-OUTDOOR-001,LAX-02,224,Toys,35.51,21.81,7953.58
2022-05-12,TOYS-OUTDOOR-001,LAX-02,259,Toys,38.32,21.81,9924.26
2022-05-13,TOYS-OUTDOOR-001,LAX-02,389,Toys,37.79,21.81,14699.15
2022-05-14,TOYS-OUTDOOR-001,LAX-02,347,Toys,35.26,21.81,12236.29
2022-05-15,TOYS-OUTDOOR-001,LAX-02,233,Toys,36.04,21.81,8398.19
2022-05-16,TOYS-OUTDOOR-001,LAX-02,180,Toys,35.57,21.81,6402.02
2022-05-17,TOYS-OUTDOOR-001,LAX-02,226,Toys,38.17,21.81,8625.98
2022-05-18,TOYS-OUTDOOR-001,LAX-02,271,Toys,37.76,21.81,10234.07
2022-05-19,TOYS-OUTDOOR-001,LAX-02,185,Toys,36.61,21.81,6772.71
2022-05-20,TOYS-OUTDOOR-001,LAX-02,365,Toys,37.37,21.81,13641.81
2022-05-21,TOYS-OUTDOOR-001,LAX-02,287,Toys,36.33,21.81,10425.97
2022-05-22,TOYS-OUTDOOR-001,LAX-02,251,Toys,35.35,21.81,8873.23
2022-05-23,TOYS-OUTDOOR-001,LAX-02,169,Toys,37.27,21.81,6298.89
2022-05-24,TOYS-OUTDOOR-001,LAX-02,191,Toys,37.97,21.81,7252.1
2022-05-25,TOYS-OUTDOOR-001,LAX-02,220,Toys,37.39,21.81,8226.8
2022-05-26,TOYS-OUTDOOR-001,LAX-02,147,Toys,36.67,21.81,5390.91
2022-05-27,TOYS-OUTDOOR-001,LAX-02,223,Toys,35.86,21.81,7996.09
2022-05-28,TOYS-OUTDOOR-001,LAX-02,267,Toys,36.02,21.81,9618.36
2022-05-29,TOYS-OUTDOOR-001,LAX-02,228,Toys,37.87,21.81,8634.06
2022-05-30,TOYS-OUTDOOR-001,LAX-02,157,Toys,38.16,21.81,5990.57
2022-05-31,TOYS-OUTDOOR-001,LAX-02,185,Toys,37.38,21.81,6915.09
2022-06-01,TOYS-OUTDOOR-001,LAX-02,246,Toys,37.66,21.81,9263.55
2022-06-02,TOYS-OUTDOOR-001,LAX-02,227,Toys,37.69,21.81,8555.82
2022-06-03,TOYS-OUTDOOR-001,LAX-02,207,Toys,35.5,21.81,7348.79
2022-06-04,TOYS-OUTDOOR-001,LAX-02,301,Toys,36.41,21.81,10958.52
2022-06-05,TOYS-OUTDOOR-001,LAX-02,245,Toys,37.02,21.81,9070.14
2022-06-06,TOYS-OUTDOOR-001,LAX-02,182,Toys,37.03,21.81,6739.94
2022-06-07,TOYS-OUTDOOR-001,LAX-02,216,Toys,38.0,21.81,8208.04
2022-06-08,TOYS-OUTDOOR-001,LAX-02,165,Toys,37.91,21.81,6254.73
2022-06-09,TOYS-OUTDOOR-001,LAX-02,245,Toys,37.05,21.81,9076.71
2022-06-10,TOYS-OUTDOOR-001,LAX-02,263,Toys,35.4,21.81,9311.34
2022-06-11,TOYS-OUTDOOR-001,LAX-02,259,Toys,37.54,21.81,9724.08
2022-06-12,TOYS-OUTDOOR-001,LAX-02,228,Toys,38.29,21.81,8730.24
2022-06-13,TOYS-OUTDOOR-001,LAX-02,168,Toys,37.25,21.81,6258.62
2022-06-14,TOYS-OUTDOOR-001,LAX-02,183,Toys,35.95,21.81,6578.06
2022-06-15,TOYS-OUTDOOR-001,LAX-02,216,Toys,36.89,21.81,7967.94
2022-06-16,TOYS-OUTDOOR-001,LAX-02,176,Toys,36.51,21.81,6426.06
2022-06-17,TOYS-OUTDOOR-001,LAX-02,235,Toys,37.22,21.81,8746.43
2022-06-18,TOYS-OUTDOOR-001,LAX-02,254,Toys,35.73,21.81,9076.25
2022-06-19,TOYS-OUTDOOR-001,LAX-02,233,Toys,35.43,21.81,8256.29
2022-06-20,TOYS-OUTDOOR-001,LAX-02,194,Toys,37.84,21.81,7341.04
2022-06-21,TOYS-OUTDOOR-001,LAX-02,212,Toys,37.2,21.81,7886.87
2022-06-22,TOYS-OUTDOOR-001,LAX-02,221,Toys,37.23,21.81,8227.05
2022-06-23,TOYS-OUTDOOR-001,LAX-02,142,Toys,38.54,21.81,5472.6
2022-06-24,TOYS-OUTDOOR-001,LAX-02,246,Toys,35.2,21.81,8659.09
2022-06-25,TOYS-OUTDOOR-001,LAX-02,253,Toys,36.43,21.81,9218.0
2022-06-26,TOYS-OUTDOOR-001,LAX-02,232,Toys,38.28,21.81,8881.66
2022-06-27,TOYS-OUTDOOR-001,LAX-02,156,Toys,36.77,21.81,5736.56
2022-06-28,TOYS-OUTDOOR-001,LAX-02,235,Toys,35.84,21.81,8423.48
2022-06-29,TOYS-OUTDOOR-001,LAX-02,208,Toys,37.5,21.81,7799.24
2022-06-30,TOYS-OUTDOOR-001,LAX-02,178,Toys,36.6,21.81,6515.05
2022-07-01,TOYS-OUTDOOR-001,LAX-02,253,Toys,37.2,21.81,9412.3
2022-07-02,TOYS-OUTDOOR-001,LAX-02,341,Toys,38.45,21.81,13110.97
2022-07-03,TOYS-OUTDOOR-001,LAX-02,261,Toys,38.39,21.81,10020.33
2022-07-04,TOYS-OUTDOOR-001,LAX-02,272,Toys,35.74,21.81,9720.29
2022-07-05,TOYS-OUTDOOR-001,LAX-02,289,Toys,36.38,21.81,10514.06
2022-07-06,TOYS-OUTDOOR-001,LAX-02,316,Toys,36.94,21.81,11674.02
2022-07-07,TOYS-OUTDOOR-001,LAX-02,270,Toys,38.6,21.81,10423.14
2022-07-08,TOYS-OUTDOOR-001,LAX-02,216,Toys,36.57,21.81,7899.76
2022-07-09,TOYS-OUTDOOR-001,LAX-02,220,Toys,36.28,21.81,7980.63
2022-07-10,TOYS-OUTDOOR-001,LAX-02,202,Toys,37.02,21.81,7479.02
2022-07-11,TOYS-OUTDOOR-001,LAX-02,154,Toys,36.51,21.81,5622.42
2022-07-12,TOYS-OUTDOOR-001,LAX-02,135,Toys,35.24,21.81,4757.8
2022-07-13,TOYS-OUTDOOR-001,LAX-02,178,Toys,38.61,21.81,6873.37
2022-07-14,TOYS-OUTDOOR-001,LAX-02,192,Toys,37.14,21.81,7131.58
2022-07-15,TOYS-OUTDOOR-001,LAX-02,217,Toys,37.77,21.81,8196.88
2022-07-16,TOYS-OUTDOOR-001,LAX-02,278,Toys,37.64,21.81,10465.04
2022-07-17,TOYS-OUTDOOR-001,LAX-02,146,Toys,36.33,21.81,5304.55
2022-07-18,TOYS-OUTDOOR-001,LAX-02,150,Toys,37.58,21.81,5636.47
2022-07-19,TOYS-OUTDOOR-001,LAX-02,224,Toys,38.39,21.81,8600.23
2022-07-20,TOYS-OUTDOOR-001,LAX-02,180,Toys,37.43,21.81,6738.11
2022-07-21,TOYS-OUTDOOR-001,LAX-02,164,Toys,35.59,21.81,5835.98
2022-07-22,TOYS-OUTDOOR-001,LAX-02,207,Toys,37.25,21.81,7709.89
2022-07-23,TOYS-OUTDOOR-001,LAX-02,267,Toys,38.51,21.81,10282.65
2022-07-24,TOYS-OUTDOOR-001,LAX-02,318,Toys,36.88,21.81,11728.06
2022-07-25,TOYS-OUTDOOR-001,LAX-02,228,Toys,35.44,21.81,8080.73
2022-07-26,TOYS-OUTDOOR-001,LAX-02,323,Toys,35.72,21.81,11536.31
2022-07-27,TOYS-OUTDOOR-001,LAX-02,318,Toys,35.38,21.81,11250.48
2022-07-28,TOYS-OUTDOOR-001,LAX-02,244,Toys,38.02,21.81,9276.74
2022-07-29,TOYS-OUTDOOR-001,LAX-02,351,Toys,35.42,21.81,12433.26
2022-07-30,TOYS-OUTDOOR-001,LAX-02,202,Toys,38.0,21.81,7675.69
2022-07-31,TOYS-OUTDOOR-001,LAX-02,259,Toys,36.85,21.81,9543.69
2022-08-01,TOYS-OUTDOOR-001,LAX-02,7,Toys,36.37,21.81,254.61
2022-08-02,TOYS-OUTDOOR-001,LAX-02,76,Toys,35.68,21.81,2711.83
2022-08-03,TOYS-OUTDOOR-001,LAX-02,93,Toys,38.15,21.81,3548.03
2022-08-04,TOYS-OUTDOOR-001,LAX-02,71,Toys,35.49,21.81,2519.87
2022-08-05,TOYS-OUTDOOR-001,LAX-02,90,Toys,36.69,21.81,3302.15
2022-08-06,TOYS-OUTDOOR-001,LAX-02,91,Toys,37.27,21.81,3391.9
2022-08-07,TOYS-OUTDOOR-001,LAX-02,88,Toys,36.12,21.81,3178.62
2022-08-08,TOYS-OUTDOOR-001,LAX-02,69,Toys,38.49,21.81,2655.86
2022-08-09,TOYS-OUTDOOR-001,LAX-02,80,Toys,37.39,21.81,2991.52
2022-08-10,TOYS-OUTDOOR-001,LAX-02,79,Toys,37.18,21.81,2936.91
2022-08-11,TOYS-OUTDOOR-001,LAX-02,81,Toys,35.32,21.81,2861.03
2022-08-12,TOYS-OUTDOOR-001,LAX-02,131,Toys,37.95,21.81,4971.87
2022-08-13,TOYS-OUTDOOR-001,LAX-02,84,Toys,37.02,21.81,3109.6
2022-08-14,TOYS-OUTDOOR-001,LAX-02,136,Toys,38.54,21.81,5241.68
2022-08-15,TOYS-OUTDOOR-001,LAX-02,116,Toys,37.48,21.81,4348.03
2022-08-16,TOYS-OUTDOOR-001,LAX-02,138,Toys,36.32,21.81,5012.75
2022-08-17,TOYS-OUTDOOR-001,LAX-02,161,Toys,36.26,21.81,5838.59
2022-08-18,TOYS-OUTDOOR-001,LAX-02,141,Toys,35.45,21.81,4998.64
2022-08-19,TOYS-OUTDOOR-001,LAX-02,154,Toys,38.27,21.81,5893.28
2022-08-20,TOYS-OUTDOOR-001,LAX-02,176,Toys,35.37,21.81,6225.52
2022-08-21,TOYS-OUTDOOR-001,LAX-02,122,Toys,38.32,21.81,4675.33
2022-08-22,TOYS-OUTDOOR-001,LAX-02,105,Toys,37.98,21.81,3988.42
2022-08-23,TOYS-OUTDOOR-001,LAX-02,83,Toys,36.75,21.81,3050.01
2022-08-24,TOYS-OUTDOOR-001,LAX-02,104,Toys,35.08,21.81,3648.41
2022-08-25,TOYS-OUTDOOR-001,LAX-02,100,Toys,37.53,21.81,3752.62
2022-08-26,TOYS-OUTDOOR-001,LAX-02,118,Toys,38.6,21.81,4554.48
2022-08-27,TOYS-OUTDOOR-001,LAX-02,114,Toys,35.57,21.81,4054.57
2022-08-28,TOYS-OUTDOOR-001,LAX-02,88,Toys,37.31,21.81,3283.48
2022-08-29,TOYS-OUTDOOR-001,LAX-02,65,Toys,38.26,21.81,2487.09
2022-08-30,TOYS-OUTDOOR-001,LAX-02,76,Toys,35.78,21.81,2719.37
2022-08-31,TOYS-OUTDOOR-001,LAX-02,76,Toys,38.06,21.81,2892.85
2022-09-01,TOYS-OUTDOOR-001,LAX-02,97,Toys,36.58,21.81,3548.17
2022-09-02,TOYS-OUTDOOR-001,LAX-02,175,Toys,36.79,21.81,6438.74
2022-09-03,TOYS-OUTDOOR-001,LAX-02,173,Toys,38.05,21.81,6582.39
2022-09-04,TOYS-OUTDOOR-001,LAX-02,137,Toys,36.66,21.81,5021.89
2022-09-05,TOYS-OUTDOOR-001,LAX-02,115,Toys,36.45,21.81,4192.22
2022-09-06,TOYS-OUTDOOR-001,LAX-02,89,Toys,36.87,21.81,3281.09
2022-09-07,TOYS-OUTDOOR-001,LAX-02,68,Toys,38.2,21.81,2597.76
2022-09-08,TOYS-OUTDOOR-001,LAX-02,88,Toys,38.15,21.81,3357.3
2022-09-09,TOYS-OUTDOOR-001,LAX-02,110,Toys,38.69,21.81,4256.31
2022-09-10,TOYS-OUTDOOR-001,LAX-02,90,Toys,37.39,21.81,3365.36
2022-09-11,TOYS-OUTDOOR-001,LAX-02,68,Toys,35.71,21.81,2428.23
2022-09-12,TOYS-OUTDOOR-001,LAX-02,56,Toys,36.19,21.81,2026.46
2022-09-13,TOYS-OUTDOOR-001,LAX-02,1,Toys,37.11,21.81,37.11
2022-09-14,TOYS-OUTDOOR-001,LAX-02,65,Toys,38.21,21.81,2483.47
2022-09-15,TOYS-OUTDOOR-001,LAX-02,78,Toys,38.06,21.81,2968.42
2022-09-16,TOYS-OUTDOOR-001,LAX-02,83,Toys,38.61,21.81,3204.7
2022-09-17,TOYS-OUTDOOR-001,LAX-02,100,Toys,36.77,21.81,3677.31
2022-09-18,TOYS-OUTDOOR-001,LAX-02,81,Toys,37.07,21.81,3002.59
2022-09-19,TOYS-OUTDOOR-001,LAX-02,68,Toys,36.51,21.81,2482.78
2022-09-20,TOYS-OUTDOOR-001,LAX-02,87,Toys,37.58,21.81,3269.78
2022-09-21,TOYS-OUTDOOR-001,LAX-02,69,Toys,37.94,21.81,2617.89
2022-09-22,TOYS-OUTDOOR-001,LAX-02,84,Toys,35.45,21.81,2977.89
2022-09-23,TOYS-OUTDOOR-001,LAX-02,80,Toys,35.91,21.81,2872.9
2022-09-24,TOYS-OUTDOOR-001,LAX-02,100,Toys,37.16,21.81,3715.7
2022-09-25,TOYS-OUTDOOR-001,LAX-02,87,Toys,35.18,21.81,3060.54
2022-09-26,TOYS-OUTDOOR-001,LAX-02,72,Toys,37.47,21.81,2697.62
2022-09-27,TOYS-OUTDOOR-001,LAX-02,82,Toys,36.04,21.81,2955.68
2022-09-28,TOYS-OUTDOOR-001,LAX-02,95,Toys,38.07,21.81,3616.19
2022-09-29,TOYS-OUTDOOR-001,LAX-02,80,Toys,35.94,21.81,2874.87
2022-09-30,TOYS-OUTDOOR-001,LAX-02,84,Toys,38.58,21.81,3240.8
2022-10-01,TOYS-OUTDOOR-001,LAX-02,114,Toys,38.51,21.81,4390.07
2022-10-02,TOYS-OUTDOOR-001,LAX-02,93,Toys,35.85,21.81,3334.07
2022-10-03,TOYS-OUTDOOR-001,LAX-02,77,Toys,37.66,21.81,2899.98
2022-10-04,TOYS-OUTDOOR-001,LAX-02,79,Toys,36.62,21.81,2893.07
2022-10-05,TOYS-OUTDOOR-001,LAX-02,64,Toys,37.56,21.81,2403.89
2022-10-06,TOYS-OUTDOOR-001,LAX-02,107,Toys,35.68,21.81,3817.31
2022-10-07,TOYS-OUTDOOR-001,LAX-02,84,Toys,37.04,21.81,3111.7
2022-10-08,TOYS-OUTDOOR-001,LAX-02,83,Toys,37.08,21.81,3077.77
2022-10-09,TOYS-OUTDOOR-001,LAX-02,98,Toys,37.37,21.81,3661.92
2022-10-10,TOYS-OUTDOOR-001,LAX-02,58,Toys,37.17,21.81,2155.76
2022-10-11,TOYS-OUTDOOR-001,LAX-02,75,Toys,35.84,21.81,2688.21
2022-10-12,TOYS-OUTDOOR-001,LAX-02,82,Toys,36.22,21.81,2970.42
2022-10-13,TOYS-OUTDOOR-001,LAX-02,78,Toys,35.91,21.81,2800.64
2022-10-14,TOYS-OUTDOOR-001,LAX-02,4,Toys,36.15,21.81,144.58
2022-10-15,TOYS-OUTDOOR-001,LAX-02,124,Toys,35.87,21.81,4447.55
2022-10-16,TOYS-OUTDOOR-001,LAX-02,87,Toys,37.04,21.81,3222.39
2022-10-17,TOYS-OUTDOOR-001,LAX-02,59,Toys,36.44,21.81,2150.02
2022-10-18,TOYS-OUTDOOR-001,LAX-02,92,Toys,35.52,21.81,3267.76
2022-10-19,TOYS-OUTDOOR-001,LAX-02,71,Toys,37.24,21.81,2644.39
2022-10-20,TOYS-OUTDOOR-001,LAX-02,79,Toys,36.44,21.81,2878.45
2022-10-21,TOYS-OUTDOOR-001,LAX-02,80,Toys,38.05,21.81,3044.37
2022-10-22,TOYS-OUTDOOR-001,LAX-02,104,Toys,36.51,21.81,3797.02
2022-10-23,TOYS-OUTDOOR-001,LAX-02,89,Toys,36.04,21.81,3207.13
2022-10-24,TOYS-OUTDOOR-001,LAX-02,68,Toys,35.38,21.81,2405.8
2022-10-25,TOYS-OUTDOOR-001,LAX-02,82,Toys,36.31,21.81,2977.19
2022-10-26,TOYS-OUTDOOR-001,LAX-02,136,Toys,37.58,21.81,5111.34
2022-10-27,TOYS-OUTDOOR-001,LAX-02,133,Toys,38.41,21.81,5108.63
2022-10-28,TOYS-OUTDOOR-001,LAX-02,117,Toys,38.57,21.81,4512.85
2022-10-29,TOYS-OUTDOOR-001,LAX-02,136,Toys,37.91,21.81,5156.29
2022-10-30,TOYS-OUTDOOR-001,LAX-02,151,Toys,36.19,21.81,5464.59
2022-10-31,TOYS-OUTDOOR-001,LAX-02,90,Toys,36.85,21.81,3316.08
2022-11-01,TOYS-OUTDOOR-001,LAX-02,8,Toys,36.03,21.81,288.26
2022-11-02,TOYS-OUTDOOR-001,LAX-02,90,Toys,36.88,21.81,3319.48
2022-11-03,TOYS-OUTDOOR-001,LAX-02,60,Toys,36.11,21.81,2166.75
2022-11-04,TOYS-OUTDOOR-001,LAX-02,87,Toys,36.01,21.81,3132.47
2022-11-05,TOYS-OUTDOOR-001,LAX-02,113,Toys,38.58,21.81,4359.96
2022-11-06,TOYS-OUTDOOR-001,LAX-02,86,Toys,35.17,21.81,3024.47
2022-11-07,TOYS-OUTDOOR-001,LAX-02,64,Toys,36.53,21.81,2337.86
2022-11-08,TOYS-OUTDOOR-001,LAX-02,90,Toys,36.77,21.81,3309.65
2022-11-09,TOYS-OUTDOOR-001,LAX-02,94,Toys,36.84,21.81,3463.34
2022-11-10,TOYS-OUTDOOR-001,LAX-02,72,Toys,35.34,21.81,2544.36
2022-11-11,TOYS-OUTDOOR-001,LAX-02,117,Toys,38.12,21.81,4460.37
2022-11-12,TOYS-OUTDOOR-001,LAX-02,74,Toys,35.7,21.81,2642.04
2022-11-13,TOYS-OUTDOOR-001,LAX-02,68,Toys,36.68,21.81,2494.35
2022-11-14,TOYS-OUTDOOR-001,LAX-02,64,Toys,38.6,21.81,2470.32
2022-11-15,TOYS-OUTDOOR-001,LAX-02,76,Toys,35.49,21.81,2696.89
2022-11-16,TOYS-OUTDOOR-001,LAX-02,77,Toys,36.71,21.81,2826.64
2022-11-17,TOYS-OUTDOOR-001,LAX-02,74,Toys,38.62,21.81,2857.8
2022-11-18,TOYS-OUTDOOR-001,LAX-02,82,Toys,35.35,21.81,2898.34
2022-11-19,TOYS-OUTDOOR-001,LAX-02,97,Toys,38.25,21.81,3710.12
2022-11-20,TOYS-OUTDOOR-001,LAX-02,81,Toys,38.06,21.81,3083.06
2022-11-21,TOYS-OUTDOOR-001,LAX-02,75,Toys,38.04,21.81,2853.3
2022-11-22,TOYS-OUTDOOR-001,LAX-02,97,Toys,36.04,21.81,3496.29
2022-11-23,TOYS-OUTDOOR-001,LAX-02,93,Toys,35.8,21.81,3329.62
2022-11-24,TOYS-OUTDOOR-001,LAX-02,96,Toys,37.71,21.81,3620.07
2022-11-25,TOYS-OUTDOOR-001,LAX-02,390,Toys,35.68,21.81,13914.01
2022-11-26,TOYS-OUTDOOR-001,LAX-02,295,Toys,37.13,21.81,10952.51
2022-11-27,TOYS-OUTDOOR-001,LAX-02,194,Toys,36.7,21.81,7120.36
2022-11-28,TOYS-OUTDOOR-001,LAX-02,275,Toys,36.82,21.81,10125.52
2022-11-29,TOYS-OUTDOOR-001,LAX-02,78,Toys,36.99,21.81,2885.18
2022-11-30,TOYS-OUTDOOR-001,LAX-02,130,Toys,38.72,21.81,5033.38
2022-12-01,TOYS-OUTDOOR-001,LAX-02,137,Toys,37.59,21.81,5150.35
2022-12-02,TOYS-OUTDOOR-001,LAX-02,174,Toys,37.15,21.81,6463.28
2022-12-03,TOYS-OUTDOOR-001,LAX-02,168,Toys,37.06,21.81,6225.64
2022-12-04,TOYS-OUTDOOR-001,LAX-02,115,Toys,35.11,21.81,4037.24
2022-12-05,TOYS-OUTDOOR-001,LAX-02,100,Toys,37.15,21.81,3714.57
2022-12-06,TOYS-OUTDOOR-001,LAX-02,82,Toys,35.85,21.81,2939.62
2022-12-07,TOYS-OUTDOOR-001,LAX-02,77,Toys,38.43,21.81,2958.77
2022-12-08,TOYS-OUTDOOR-001,LAX-02,73,Toys,37.57,21.81,2742.26
2022-12-09,TOYS-OUTDOOR-001,LAX-02,60,Toys,37.46,21.81,2247.82
2022-12-10,TOYS-OUTDOOR-001,LAX-02,12,Toys,37.21,21.81,446.52
2022-12-11,TOYS-OUTDOOR-001,LAX-02,84,Toys,37.25,21.81,3128.91
2022-12-12,TOYS-OUTDOOR-001,LAX-02,47,Toys,37.13,21.81,1745.31
2022-12-13,TOYS-OUTDOOR-001,LAX-02,77,Toys,36.42,21.81,2804.25
2022-12-14,TOYS-OUTDOOR-001,LAX-02,101,Toys,37.74,21.81,3811.8
2022-12-15,TOYS-OUTDOOR-001,LAX-02,104,Toys,37.47,21.81,3897.11
2022-12-16,TOYS-OUTDOOR-001,LAX-02,93,Toys,38.65,21.81,3594.79
2022-12-17,TOYS-OUTDOOR-001,LAX-02,123,Toys,38.22,21.81,4700.51
2022-12-18,TOYS-OUTDOOR-001,LAX-02,126,Toys,35.96,21.81,4530.47
2022-12-19,TOYS-OUTDOOR-001,LAX-02,80,Toys,35.93,21.81,2874.15
2022-12-20,TOYS-OUTDOOR-001,LAX-02,173,Toys,35.29,21.81,6105.8
2022-12-21,TOYS-OUTDOOR-001,LAX-02,164,Toys,35.29,21.81,5787.29
2022-12-22,TOYS-OUTDOOR-001,LAX-02,108,Toys,35.77,21.81,3863.67
2022-12-23,TOYS-OUTDOOR-001,LAX-02,160,Toys,35.06,21.81,5610.0
2022-12-24,TOYS-OUTDOOR-001,LAX-02,105,Toys,38.73,21.81,4066.9
2022-12-25,TOYS-OUTDOOR-001,LAX-02,80,Toys,37.72,21.81,3017.6
2022-12-26,TOYS-OUTDOOR-001,LAX-02,69,Toys,38.7,21.81,2670.07
2022-12-27,TOYS-OUTDOOR-001,LAX-02,92,Toys,35.33,21.81,3250.18
2022-12-28,TOYS-OUTDOOR-001,LAX-02,89,Toys,35.12,21.81,3126.07
2022-12-29,TOYS-OUTDOOR-001,LAX-02,80,Toys,37.21,21.81,2976.95
2022-12-30,TOYS-OUTDOOR-001,LAX-02,5,Toys,37.0,21.81,184.98
2022-12-31,TOYS-OUTDOOR-001,LAX-02,117,Toys,35.77,21.81,4184.98
2023-01-01,TOYS-OUTDOOR-001,LAX-02,89,Toys,35.77,21.81,3183.78
2023-01-02,TOYS-OUTDOOR-001,LAX-02,60,Toys,35.73,21.81,2143.83
2023-01-03,TOYS-OUTDOOR-001,LAX-02,73,Toys,38.73,21.81,2827.46
2023-01-04,TOYS-OUTDOOR-001,LAX-02,92,Toys,38.35,21.81,3528.4
2023-01-05,TOYS-OUTDOOR-001,LAX-02,71,Toys,38.34,21.81,2721.91
2023-01-06,TOYS-OUTDOOR-001,LAX-02,71,Toys,38.37,21.81,2724.61
2023-01-07,TOYS-OUTDOOR-001,LAX-02,96,Toys,35.13,21.81,3372.43
2023-01-08,TOYS-OUTDOOR-001,LAX-02,88,Toys,36.44,21.81,3206.8
2023-01-09,TOYS-OUTDOOR-001,LAX-02,77,Toys,38.12,21.81,2935.09
2023-01-10,TOYS-OUTDOOR-001,LAX-02,63,Toys,35.99,21.81,2267.59
2023-01-11,TOYS-OUTDOOR-001,LAX-02,85,Toys,38.04,21.81,3233.36
2023-01-12,TOYS-OUTDOOR-001,LAX-02,95,Toys,37.61,21.81,3573.14
2023-01-13,TOYS-OUTDOOR-001,LAX-02,81,Toys,35.82,21.81,2901.81
2023-01-14,TOYS-OUTDOOR-001,LAX-02,102,Toys,36.34,21.81,3706.73
2023-01-15,TOYS-OUTDOOR-001,LAX-02,90,Toys,38.63,21.81,3476.9
2023-01-16,TOYS-OUTDOOR-001,LAX-02,116,Toys,37.55,21.81,4355.46
2023-01-17,TOYS-OUTDOOR-001,LAX-02,136,Toys,35.15,21.81,4780.55
2023-01-18,TOYS-OUTDOOR-001,LAX-02,121,Toys,38.09,21.81,4608.51
2023-01-19,TOYS-OUTDOOR-001,LAX-02,97,Toys,38.43,21.81,3727.48
2023-01-20,TOYS-OUTDOOR-001,LAX-02,153,Toys,36.64,21.81,5606.1
2023-01-21,TOYS-OUTDOOR-001,LAX-02,146,Toys,37.02,21.81,5404.73
2023-01-22,TOYS-OUTDOOR-001,LAX-02,52,Toys,38.06,21.81,1979.21
2023-01-23,TOYS-OUTDOOR-001,LAX-02,77,Toys,36.49,21.81,2809.46
2023-01-24,TOYS-OUTDOOR-001,LAX-02,95,Toys,36.15,21.81,3434.18
2023-01-25,TOYS-OUTDOOR-001,LAX-02,97,Toys,38.69,21.81,3752.5
2023-01-26,TOYS-OUTDOOR-001,LAX-02,65,Toys,38.24,21.81,2485.43
2023-01-27,TOYS-OUTDOOR-001,LAX-02,66,Toys,37.58,21.81,2480.39
